V_ttx	t_ttx
0.11039999999999998	1.30588e-08
0.11039999999999998	1.30592e-08
0.11039999999999998	1.30596e-08
0.11039999999999998	1.306e-08
0.11039999999999998	1.3060400000000001e-08
0.11039999999999998	1.3060800000000001e-08
0.11039999999999998	1.3061200000000001e-08
0.11039999999999998	1.30616e-08
0.11039999999999998	1.3062e-08
0.11039999999999998	1.30624e-08
0.11039999999999998	1.30628e-08
0.11039999999999998	1.30632e-08
0.11039999999999998	1.30636e-08
0.11039999999999998	1.3064e-08
0.11039999999999998	1.30644e-08
0.11039999999999998	1.30648e-08
0.1152	1.30652e-08
0.1152	1.3065600000000001e-08
0.1152	1.3066000000000001e-08
0.1152	1.3066400000000001e-08
0.1152	1.30668e-08
0.12	1.30672e-08
0.12	1.30676e-08
0.12	1.3068e-08
0.12	1.30684e-08
0.12	1.30688e-08
0.1248	1.30692e-08
0.1248	1.30696e-08
0.1248	1.307e-08
0.1296	1.30704e-08
0.1296	1.30708e-08
0.1296	1.3071200000000001e-08
0.1296	1.3071600000000001e-08
0.1296	1.3072000000000001e-08
0.1344	1.30724e-08
0.1344	1.30728e-08
0.1344	1.30732e-08
0.1344	1.30736e-08
0.1392	1.3074e-08
0.1392	1.30744e-08
0.1392	1.30748e-08
0.1392	1.30752e-08
0.1392	1.30756e-08
0.1392	1.3076e-08
0.1392	1.3076400000000001e-08
0.1392	1.3076800000000001e-08
0.144	1.3077200000000001e-08
0.144	1.30776e-08
0.144	1.3078e-08
0.144	1.30784e-08
0.144	1.30788e-08
0.144	1.30792e-08
0.144	1.30796e-08
0.144	1.308e-08
0.144	1.30804e-08
0.1392	1.30808e-08
0.1392	1.30812e-08
0.1392	1.30816e-08
0.1392	1.3082000000000001e-08
0.1392	1.3082400000000001e-08
0.1392	1.3082800000000001e-08
0.1344	1.30832e-08
0.1344	1.30836e-08
0.1344	1.3084e-08
0.1344	1.30844e-08
0.1296	1.30848e-08
0.1296	1.30852e-08
0.1296	1.30856e-08
0.1248	1.3086e-08
0.1248	1.30864e-08
0.1248	1.30868e-08
0.12	1.3087200000000001e-08
0.12	1.3087600000000001e-08
0.12	1.3088000000000001e-08
0.1152	1.30884e-08
0.1152	1.30888e-08
0.1152	1.30892e-08
0.11039999999999998	1.30896e-08
0.11039999999999998	1.309e-08
0.11039999999999998	1.30904e-08
0.10559999999999999	1.30908e-08
0.10559999999999999	1.30912e-08
0.10079999999999999	1.30916e-08
0.10079999999999999	1.3092e-08
0.10079999999999999	1.30924e-08
0.10079999999999999	1.3092800000000001e-08
0.09599999999999999	1.3093200000000001e-08
0.09599999999999999	1.3093600000000001e-08
0.09599999999999999	1.3094e-08
0.09119999999999999	1.30944e-08
0.09119999999999999	1.30948e-08
0.09119999999999999	1.30952e-08
0.09119999999999999	1.30956e-08
0.09119999999999999	1.3096e-08
0.08639999999999999	1.30964e-08
0.08639999999999999	1.30968e-08
0.08639999999999999	1.30972e-08
0.08639999999999999	1.30976e-08
0.08639999999999999	1.3098000000000001e-08
0.08639999999999999	1.3098400000000001e-08
0.08639999999999999	1.3098800000000001e-08
0.08639999999999999	1.30992e-08
0.08639999999999999	1.30996e-08
0.08159999999999999	1.31e-08
0.08639999999999999	1.31004e-08
0.08639999999999999	1.31008e-08
0.08639999999999999	1.31012e-08
0.08639999999999999	1.31016e-08
0.08639999999999999	1.3102e-08
0.08639999999999999	1.31024e-08
0.08639999999999999	1.31028e-08
0.08639999999999999	1.31032e-08
0.08639999999999999	1.3103600000000001e-08
0.08639999999999999	1.3104000000000001e-08
0.08639999999999999	1.3104400000000001e-08
0.09119999999999999	1.31048e-08
0.09119999999999999	1.31052e-08
0.09119999999999999	1.31056e-08
0.09119999999999999	1.3106e-08
0.09119999999999999	1.31064e-08
0.09599999999999999	1.31068e-08
0.09599999999999999	1.31072e-08
0.09599999999999999	1.31076e-08
0.09599999999999999	1.3108e-08
0.09599999999999999	1.31084e-08
0.10079999999999999	1.3108800000000001e-08
0.10079999999999999	1.3109200000000001e-08
0.10079999999999999	1.3109600000000001e-08
0.10079999999999999	1.311e-08
0.10559999999999999	1.31104e-08
0.10559999999999999	1.31108e-08
0.10559999999999999	1.31112e-08
0.10559999999999999	1.31116e-08
0.10559999999999999	1.3112e-08
0.10559999999999999	1.31124e-08
0.11039999999999998	1.31128e-08
0.11039999999999998	1.31132e-08
0.11039999999999998	1.31136e-08
0.11039999999999998	1.3114000000000001e-08
0.11039999999999998	1.3114400000000001e-08
0.11039999999999998	1.3114800000000001e-08
0.11039999999999998	1.3115200000000001e-08
0.11039999999999998	1.31156e-08
0.11039999999999998	1.3116e-08
0.11039999999999998	1.31164e-08
0.11039999999999998	1.31168e-08
0.11039999999999998	1.31172e-08
0.11039999999999998	1.31176e-08
0.11039999999999998	1.3118e-08
0.11039999999999998	1.31184e-08
0.11039999999999998	1.31188e-08
0.11039999999999998	1.31192e-08
0.11039999999999998	1.3119600000000001e-08
0.11039999999999998	1.3120000000000001e-08
0.11039999999999998	1.3120400000000001e-08
0.10559999999999999	1.31208e-08
0.10559999999999999	1.31212e-08
0.10559999999999999	1.31216e-08
0.10559999999999999	1.3122e-08
0.10559999999999999	1.31224e-08
0.10079999999999999	1.31228e-08
0.10079999999999999	1.31232e-08
0.10079999999999999	1.31236e-08
0.10079999999999999	1.3124e-08
0.10079999999999999	1.31244e-08
0.09599999999999999	1.3124800000000001e-08
0.09599999999999999	1.3125200000000001e-08
0.09599999999999999	1.3125600000000001e-08
0.09599999999999999	1.3126000000000001e-08
0.09119999999999999	1.31264e-08
0.09119999999999999	1.31268e-08
0.09119999999999999	1.31272e-08
0.09119999999999999	1.31276e-08
0.09119999999999999	1.3128e-08
0.08639999999999999	1.31284e-08
0.08639999999999999	1.31288e-08
0.08639999999999999	1.31292e-08
0.08639999999999999	1.31296e-08
0.08639999999999999	1.313e-08
0.08639999999999999	1.3130400000000001e-08
0.08159999999999999	1.3130800000000001e-08
0.08159999999999999	1.3131200000000001e-08
0.08159999999999999	1.31316e-08
0.08159999999999999	1.3132e-08
0.08159999999999999	1.31324e-08
0.08159999999999999	1.31328e-08
0.08159999999999999	1.31332e-08
0.08159999999999999	1.31336e-08
0.08159999999999999	1.3134e-08
0.08159999999999999	1.31344e-08
0.08159999999999999	1.31348e-08
0.08159999999999999	1.31352e-08
0.08159999999999999	1.3135600000000001e-08
0.08159999999999999	1.3136000000000001e-08
0.08159999999999999	1.3136400000000001e-08
0.08159999999999999	1.3136800000000001e-08
0.08159999999999999	1.31372e-08
0.08159999999999999	1.31376e-08
0.08159999999999999	1.3138e-08
0.08159999999999999	1.31384e-08
0.08159999999999999	1.31388e-08
0.08159999999999999	1.31392e-08
0.08159999999999999	1.31396e-08
0.08159999999999999	1.314e-08
0.08639999999999999	1.31404e-08
0.08639999999999999	1.31408e-08
0.08639999999999999	1.3141200000000001e-08
0.08639999999999999	1.3141600000000001e-08
0.08639999999999999	1.3142000000000001e-08
0.08639999999999999	1.31424e-08
0.08639999999999999	1.31428e-08
0.08639999999999999	1.31432e-08
0.08639999999999999	1.31436e-08
0.08639999999999999	1.3144e-08
0.09119999999999999	1.31444e-08
0.09119999999999999	1.31448e-08
0.09119999999999999	1.31452e-08
0.09119999999999999	1.31456e-08
0.09119999999999999	1.3146e-08
0.09119999999999999	1.3146400000000001e-08
0.09119999999999999	1.3146800000000001e-08
0.09119999999999999	1.3147200000000001e-08
0.09119999999999999	1.3147600000000001e-08
0.09119999999999999	1.3148e-08
0.09119999999999999	1.31484e-08
0.09119999999999999	1.31488e-08
0.09119999999999999	1.31492e-08
0.09119999999999999	1.31496e-08
0.09119999999999999	1.315e-08
0.09599999999999999	1.31504e-08
0.09599999999999999	1.31508e-08
0.09119999999999999	1.31512e-08
0.09119999999999999	1.31516e-08
0.09119999999999999	1.3152000000000001e-08
0.09119999999999999	1.3152400000000001e-08
0.09119999999999999	1.3152800000000001e-08
0.09119999999999999	1.31532e-08
0.09119999999999999	1.31536e-08
0.09119999999999999	1.3154e-08
0.09119999999999999	1.31544e-08
0.09119999999999999	1.31548e-08
0.09119999999999999	1.31552e-08
0.09119999999999999	1.31556e-08
0.09119999999999999	1.3156e-08
0.09119999999999999	1.31564e-08
0.09119999999999999	1.31568e-08
0.09119999999999999	1.3157200000000001e-08
0.08639999999999999	1.3157600000000001e-08
0.08639999999999999	1.3158000000000001e-08
0.08639999999999999	1.3158400000000001e-08
0.08639999999999999	1.31588e-08
0.08639999999999999	1.31592e-08
0.08639999999999999	1.31596e-08
0.08639999999999999	1.316e-08
0.08639999999999999	1.31604e-08
0.08159999999999999	1.31608e-08
0.08159999999999999	1.31612e-08
0.08159999999999999	1.31616e-08
0.08159999999999999	1.3162e-08
0.08159999999999999	1.31624e-08
0.08159999999999999	1.3162800000000001e-08
0.0768	1.3163200000000001e-08
0.0768	1.3163600000000001e-08
0.0768	1.3164e-08
0.0768	1.31644e-08
0.0768	1.31648e-08
0.0768	1.31652e-08
0.0768	1.31656e-08
0.072	1.3166e-08
0.072	1.31664e-08
0.072	1.31668e-08
0.072	1.31672e-08
0.072	1.31676e-08
0.072	1.3168000000000001e-08
0.072	1.3168400000000001e-08
0.072	1.3168800000000001e-08
0.072	1.3169200000000001e-08
0.072	1.31696e-08
0.072	1.317e-08
0.072	1.31704e-08
0.0672	1.31708e-08
0.0672	1.31712e-08
0.0672	1.31716e-08
0.0672	1.3172e-08
0.0672	1.31724e-08
0.0672	1.31728e-08
0.0672	1.31732e-08
0.072	1.3173600000000001e-08
0.072	1.3174000000000001e-08
0.072	1.3174400000000001e-08
0.072	1.31748e-08
0.072	1.31752e-08
0.072	1.31756e-08
0.072	1.3176e-08
0.072	1.31764e-08
0.072	1.31768e-08
0.072	1.31772e-08
0.072	1.31776e-08
0.072	1.3178e-08
0.072	1.31784e-08
0.072	1.3178800000000001e-08
0.072	1.3179200000000001e-08
0.072	1.3179600000000001e-08
0.072	1.3180000000000001e-08
0.0768	1.31804e-08
0.0768	1.31808e-08
0.0768	1.31812e-08
0.0768	1.31816e-08
0.0768	1.3182e-08
0.0768	1.31824e-08
0.0768	1.31828e-08
0.0768	1.31832e-08
0.0768	1.31836e-08
0.0768	1.3184e-08
0.0768	1.3184400000000001e-08
0.0768	1.3184800000000001e-08
0.0768	1.3185200000000001e-08
0.0768	1.31856e-08
0.08159999999999999	1.3186e-08
0.08159999999999999	1.31864e-08
0.08159999999999999	1.31868e-08
0.08159999999999999	1.31872e-08
0.08159999999999999	1.31876e-08
0.08159999999999999	1.3188e-08
0.08159999999999999	1.31884e-08
0.08159999999999999	1.31888e-08
0.08159999999999999	1.31892e-08
0.08159999999999999	1.3189600000000001e-08
0.08159999999999999	1.3190000000000001e-08
0.08639999999999999	1.3190400000000001e-08
0.08639999999999999	1.3190800000000001e-08
0.08639999999999999	1.31912e-08
0.08639999999999999	1.31916e-08
0.08639999999999999	1.3192e-08
0.08639999999999999	1.31924e-08
0.08639999999999999	1.31928e-08
0.08639999999999999	1.31932e-08
0.08639999999999999	1.31936e-08
0.08639999999999999	1.3194e-08
0.08639999999999999	1.31944e-08
0.08639999999999999	1.31948e-08
0.08639999999999999	1.3195200000000001e-08
0.09119999999999999	1.3195600000000001e-08
0.09119999999999999	1.3196000000000001e-08
0.09119999999999999	1.31964e-08
0.09119999999999999	1.31968e-08
0.09119999999999999	1.31972e-08
0.09119999999999999	1.31976e-08
0.09119999999999999	1.3198e-08
0.09119999999999999	1.31984e-08
0.09119999999999999	1.31988e-08
0.09119999999999999	1.31992e-08
0.09119999999999999	1.31996e-08
0.09119999999999999	1.32e-08
0.09119999999999999	1.3200400000000001e-08
0.08639999999999999	1.3200800000000001e-08
0.08639999999999999	1.3201200000000001e-08
0.08639999999999999	1.32016e-08
0.08639999999999999	1.3202e-08
0.08639999999999999	1.32024e-08
0.08639999999999999	1.32028e-08
0.08639999999999999	1.32032e-08
0.08639999999999999	1.32036e-08
0.08159999999999999	1.3204e-08
0.08159999999999999	1.32044e-08
0.08159999999999999	1.32048e-08
0.08159999999999999	1.32052e-08
0.08159999999999999	1.32056e-08
0.08159999999999999	1.3206000000000001e-08
0.0768	1.3206400000000001e-08
0.0768	1.3206800000000001e-08
0.0768	1.32072e-08
0.0768	1.32076e-08
0.0768	1.3208e-08
0.072	1.32084e-08
0.072	1.32088e-08
0.072	1.32092e-08
0.072	1.32096e-08
0.072	1.321e-08
0.072	1.32104e-08
0.0672	1.32108e-08
0.0672	1.3211200000000001e-08
0.0672	1.3211600000000001e-08
0.0672	1.3212000000000001e-08
0.0672	1.32124e-08
0.0672	1.32128e-08
0.0672	1.32132e-08
0.0672	1.32136e-08
0.0624	1.3214e-08
0.0624	1.32144e-08
0.0624	1.32148e-08
0.0624	1.32152e-08
0.0624	1.32156e-08
0.0624	1.3216e-08
0.0624	1.32164e-08
0.0624	1.3216800000000001e-08
0.0624	1.3217200000000001e-08
0.0624	1.3217600000000001e-08
0.0624	1.3218e-08
0.0624	1.32184e-08
0.0624	1.32188e-08
0.0624	1.32192e-08
0.0624	1.32196e-08
0.0624	1.322e-08
0.0672	1.32204e-08
0.0672	1.32208e-08
0.0672	1.32212e-08
0.0672	1.32216e-08
0.0672	1.3222000000000001e-08
0.0672	1.3222400000000001e-08
0.0672	1.3222800000000001e-08
0.0672	1.32232e-08
0.0672	1.32236e-08
0.0672	1.3224e-08
0.0672	1.32244e-08
0.072	1.32248e-08
0.072	1.32252e-08
0.072	1.32256e-08
0.072	1.3226e-08
0.072	1.32264e-08
0.072	1.32268e-08
0.072	1.32272e-08
0.0768	1.3227600000000001e-08
0.0768	1.3228000000000001e-08
0.0768	1.3228400000000001e-08
0.0768	1.32288e-08
0.0768	1.32292e-08
0.0768	1.32296e-08
0.0768	1.323e-08
0.08159999999999999	1.32304e-08
0.08159999999999999	1.32308e-08
0.08159999999999999	1.32312e-08
0.08159999999999999	1.32316e-08
0.08159999999999999	1.3232e-08
0.08159999999999999	1.32324e-08
0.08159999999999999	1.3232800000000001e-08
0.08159999999999999	1.3233200000000001e-08
0.08159999999999999	1.3233600000000001e-08
0.08639999999999999	1.3234e-08
0.08639999999999999	1.32344e-08
0.08639999999999999	1.32348e-08
0.08639999999999999	1.32352e-08
0.08639999999999999	1.32356e-08
0.08639999999999999	1.3236e-08
0.08639999999999999	1.32364e-08
0.08639999999999999	1.32368e-08
0.08639999999999999	1.32372e-08
0.08639999999999999	1.32376e-08
0.08639999999999999	1.3238e-08
0.08639999999999999	1.3238400000000001e-08
0.08639999999999999	1.3238800000000001e-08
0.08639999999999999	1.3239200000000001e-08
0.08639999999999999	1.32396e-08
0.08639999999999999	1.324e-08
0.08639999999999999	1.32404e-08
0.08159999999999999	1.32408e-08
0.08159999999999999	1.32412e-08
0.08159999999999999	1.32416e-08
0.08159999999999999	1.3242e-08
0.08159999999999999	1.32424e-08
0.08159999999999999	1.32428e-08
0.08159999999999999	1.32432e-08
0.0768	1.3243600000000001e-08
0.0768	1.3244000000000001e-08
0.0768	1.3244400000000001e-08
0.0768	1.32448e-08
0.0768	1.32452e-08
0.072	1.32456e-08
0.072	1.3246e-08
0.072	1.32464e-08
0.072	1.32468e-08
0.072	1.32472e-08
0.072	1.32476e-08
0.0672	1.3248e-08
0.0672	1.32484e-08
0.0672	1.32488e-08
0.0672	1.3249200000000001e-08
0.0672	1.3249600000000001e-08
0.0672	1.3250000000000001e-08
0.0672	1.32504e-08
0.0624	1.32508e-08
0.0624	1.32512e-08
0.0624	1.32516e-08
0.0624	1.3252e-08
0.0624	1.32524e-08
0.0624	1.32528e-08
0.0624	1.32532e-08
0.0624	1.32536e-08
0.0624	1.3254e-08
0.0624	1.3254400000000001e-08
0.0624	1.3254800000000001e-08
0.0624	1.3255200000000001e-08
0.0624	1.32556e-08
0.0624	1.3256e-08
0.0624	1.32564e-08
0.0624	1.32568e-08
0.0624	1.32572e-08
0.0624	1.32576e-08
0.0624	1.3258e-08
0.0624	1.32584e-08
0.0624	1.32588e-08
0.0624	1.32592e-08
0.0624	1.32596e-08
0.0624	1.3260000000000001e-08
0.0672	1.3260400000000001e-08
0.0672	1.3260800000000001e-08
0.0672	1.32612e-08
0.0672	1.32616e-08
0.0672	1.3262e-08
0.0672	1.32624e-08
0.0672	1.32628e-08
0.0672	1.32632e-08
0.0672	1.32636e-08
0.0672	1.3264e-08
0.0672	1.32644e-08
0.0672	1.32648e-08
0.0672	1.3265200000000001e-08
0.0672	1.3265600000000001e-08
0.0672	1.3266000000000001e-08
0.0672	1.32664e-08
0.0672	1.32668e-08
0.0672	1.32672e-08
0.0672	1.32676e-08
0.0672	1.3268e-08
0.0672	1.32684e-08
0.0672	1.32688e-08
0.0672	1.32692e-08
0.0672	1.32696e-08
0.0672	1.327e-08
0.072	1.32704e-08
0.072	1.3270800000000001e-08
0.072	1.3271200000000001e-08
0.072	1.3271600000000001e-08
0.072	1.3272e-08
0.072	1.32724e-08
0.072	1.32728e-08
0.072	1.32732e-08
0.072	1.32736e-08
0.072	1.3274e-08
0.072	1.32744e-08
0.072	1.32748e-08
0.072	1.32752e-08
0.072	1.32756e-08
0.072	1.3276000000000001e-08
0.072	1.3276400000000001e-08
0.072	1.3276800000000001e-08
0.0768	1.32772e-08
0.0768	1.32776e-08
0.0768	1.3278e-08
0.0768	1.32784e-08
0.0768	1.32788e-08
0.0768	1.32792e-08
0.0768	1.32796e-08
0.0768	1.328e-08
0.08159999999999999	1.32804e-08
0.08159999999999999	1.32808e-08
0.08159999999999999	1.3281200000000001e-08
0.08159999999999999	1.3281600000000001e-08
0.08159999999999999	1.3282000000000001e-08
0.08159999999999999	1.3282400000000001e-08
0.08159999999999999	1.32828e-08
0.08639999999999999	1.32832e-08
0.08639999999999999	1.32836e-08
0.08639999999999999	1.3284e-08
0.08639999999999999	1.32844e-08
0.08639999999999999	1.32848e-08
0.09119999999999999	1.32852e-08
0.09119999999999999	1.32856e-08
0.09119999999999999	1.3286e-08
0.09119999999999999	1.32864e-08
0.09119999999999999	1.3286800000000001e-08
0.09599999999999999	1.3287200000000001e-08
0.09599999999999999	1.3287600000000001e-08
0.09599999999999999	1.3288e-08
0.09599999999999999	1.32884e-08
0.10079999999999999	1.32888e-08
0.10079999999999999	1.32892e-08
0.10079999999999999	1.32896e-08
0.10079999999999999	1.329e-08
0.10559999999999999	1.32904e-08
0.10559999999999999	1.32908e-08
0.10559999999999999	1.32912e-08
0.10559999999999999	1.32916e-08
0.10559999999999999	1.3292000000000001e-08
0.11039999999999998	1.3292400000000001e-08
0.11039999999999998	1.3292800000000001e-08
0.11039999999999998	1.3293200000000001e-08
0.11039999999999998	1.32936e-08
0.11039999999999998	1.3294e-08
0.1152	1.32944e-08
0.1152	1.32948e-08
0.1152	1.32952e-08
0.1152	1.32956e-08
0.1152	1.3296e-08
0.1152	1.32964e-08
0.12	1.32968e-08
0.12	1.32972e-08
0.12	1.3297600000000001e-08
0.12	1.3298000000000001e-08
0.12	1.3298400000000001e-08
0.12	1.32988e-08
0.12	1.32992e-08
0.12	1.32996e-08
0.12	1.33e-08
0.1248	1.33004e-08
0.1248	1.33008e-08
0.1248	1.33012e-08
0.1248	1.33016e-08
0.1248	1.3302e-08
0.1248	1.33024e-08
0.1248	1.3302800000000001e-08
0.1248	1.3303200000000001e-08
0.1248	1.3303600000000001e-08
0.1248	1.3304000000000001e-08
0.1248	1.33044e-08
0.12	1.33048e-08
0.12	1.33052e-08
0.12	1.33056e-08
0.12	1.3306e-08
0.12	1.33064e-08
0.12	1.33068e-08
0.12	1.33072e-08
0.12	1.33076e-08
0.12	1.3308e-08
0.12	1.3308400000000001e-08
0.12	1.3308800000000001e-08
0.12	1.3309200000000001e-08
0.12	1.33096e-08
0.12	1.331e-08
0.12	1.33104e-08
0.1152	1.33108e-08
0.1152	1.33112e-08
0.1152	1.33116e-08
0.1152	1.3312e-08
0.1152	1.33124e-08
0.1152	1.33128e-08
0.1152	1.33132e-08
0.1152	1.3313600000000001e-08
0.1152	1.3314000000000001e-08
0.1152	1.3314400000000001e-08
0.1152	1.3314800000000001e-08
0.1152	1.33152e-08
0.1152	1.33156e-08
0.1152	1.3316e-08
0.11039999999999998	1.33164e-08
0.11039999999999998	1.33168e-08
0.11039999999999998	1.33172e-08
0.11039999999999998	1.33176e-08
0.11039999999999998	1.3318e-08
0.11039999999999998	1.33184e-08
0.11039999999999998	1.33188e-08
0.11039999999999998	1.3319200000000001e-08
0.11039999999999998	1.3319600000000001e-08
0.11039999999999998	1.3320000000000001e-08
0.1152	1.33204e-08
0.1152	1.33208e-08
0.1152	1.33212e-08
0.1152	1.33216e-08
0.1152	1.3322e-08
0.1152	1.33224e-08
0.1152	1.33228e-08
0.1152	1.33232e-08
0.1152	1.33236e-08
0.1152	1.3324e-08
0.1152	1.3324400000000001e-08
0.1152	1.3324800000000001e-08
0.1152	1.3325200000000001e-08
0.1152	1.3325600000000001e-08
0.1152	1.3326e-08
0.1152	1.33264e-08
0.1152	1.33268e-08
0.1152	1.33272e-08
0.1152	1.33276e-08
0.1152	1.3328e-08
0.1152	1.33284e-08
0.1152	1.33288e-08
0.1152	1.33292e-08
0.1152	1.33296e-08
0.12	1.3330000000000001e-08
0.12	1.3330400000000001e-08
0.1152	1.3330800000000001e-08
0.1152	1.33312e-08
0.1152	1.33316e-08
0.1152	1.3332e-08
0.1152	1.33324e-08
0.1152	1.33328e-08
0.1152	1.33332e-08
0.1152	1.33336e-08
0.1152	1.3334e-08
0.1152	1.33344e-08
0.1152	1.33348e-08
0.1152	1.3335200000000001e-08
0.1152	1.3335600000000001e-08
0.1152	1.3336000000000001e-08
0.1152	1.3336400000000001e-08
0.1152	1.33368e-08
0.11039999999999998	1.33372e-08
0.11039999999999998	1.33376e-08
0.11039999999999998	1.3338e-08
0.11039999999999998	1.33384e-08
0.11039999999999998	1.33388e-08
0.11039999999999998	1.33392e-08
0.11039999999999998	1.33396e-08
0.11039999999999998	1.334e-08
0.11039999999999998	1.33404e-08
0.10559999999999999	1.3340800000000001e-08
0.10559999999999999	1.3341200000000001e-08
0.10559999999999999	1.3341600000000001e-08
0.10559999999999999	1.3342e-08
0.10559999999999999	1.33424e-08
0.10559999999999999	1.33428e-08
0.10559999999999999	1.33432e-08
0.10559999999999999	1.33436e-08
0.10559999999999999	1.3344e-08
0.10559999999999999	1.33444e-08
0.10079999999999999	1.33448e-08
0.10079999999999999	1.33452e-08
0.10079999999999999	1.33456e-08
0.10079999999999999	1.3346000000000001e-08
0.10079999999999999	1.3346400000000001e-08
0.10079999999999999	1.3346800000000001e-08
0.10079999999999999	1.3347200000000001e-08
0.10079999999999999	1.33476e-08
0.10079999999999999	1.3348e-08
0.10079999999999999	1.33484e-08
0.10079999999999999	1.33488e-08
0.10079999999999999	1.33492e-08
0.10079999999999999	1.33496e-08
0.10079999999999999	1.335e-08
0.10559999999999999	1.33504e-08
0.10559999999999999	1.33508e-08
0.10559999999999999	1.33512e-08
0.10559999999999999	1.3351600000000001e-08
0.10559999999999999	1.3352000000000001e-08
0.10559999999999999	1.3352400000000001e-08
0.10559999999999999	1.33528e-08
0.10559999999999999	1.33532e-08
0.11039999999999998	1.33536e-08
0.11039999999999998	1.3354e-08
0.11039999999999998	1.33544e-08
0.11039999999999998	1.33548e-08
0.11039999999999998	1.33552e-08
0.1152	1.33556e-08
0.1152	1.3356e-08
0.1152	1.33564e-08
0.1152	1.3356800000000001e-08
0.1152	1.3357200000000001e-08
0.12	1.3357600000000001e-08
0.12	1.3358000000000001e-08
0.12	1.33584e-08
0.12	1.33588e-08
0.1248	1.33592e-08
0.1248	1.33596e-08
0.1248	1.336e-08
0.1296	1.33604e-08
0.1296	1.33608e-08
0.1296	1.33612e-08
0.1296	1.33616e-08
0.1344	1.3362e-08
0.1344	1.3362400000000001e-08
0.1344	1.3362800000000001e-08
0.1344	1.3363200000000001e-08
0.1392	1.33636e-08
0.1392	1.3364e-08
0.1392	1.33644e-08
0.1392	1.33648e-08
0.1392	1.33652e-08
0.144	1.33656e-08
0.144	1.3366e-08
0.144	1.33664e-08
0.144	1.33668e-08
0.144	1.33672e-08
0.1488	1.3367600000000001e-08
0.1488	1.3368000000000001e-08
0.1488	1.3368400000000001e-08
0.1488	1.3368800000000001e-08
0.1488	1.33692e-08
0.1488	1.33696e-08
0.1488	1.337e-08
0.1536	1.33704e-08
0.1536	1.33708e-08
0.1536	1.33712e-08
0.1536	1.33716e-08
0.1536	1.3372e-08
0.1536	1.33724e-08
0.1536	1.33728e-08
0.1536	1.3373200000000001e-08
0.1536	1.3373600000000001e-08
0.1536	1.3374000000000001e-08
0.1488	1.33744e-08
0.1488	1.33748e-08
0.1488	1.33752e-08
0.1488	1.33756e-08
0.1488	1.3376e-08
0.1488	1.33764e-08
0.1488	1.33768e-08
0.1488	1.33772e-08
0.1488	1.33776e-08
0.1488	1.3378e-08
0.144	1.3378400000000001e-08
0.144	1.3378800000000001e-08
0.144	1.3379200000000001e-08
0.144	1.33796e-08
0.144	1.338e-08
0.144	1.33804e-08
0.1392	1.33808e-08
0.1392	1.33812e-08
0.1392	1.33816e-08
0.1392	1.3382e-08
0.1344	1.33824e-08
0.1344	1.33828e-08
0.1344	1.33832e-08
0.1344	1.33836e-08
0.1344	1.3384000000000001e-08
0.1296	1.3384400000000001e-08
0.1296	1.3384800000000001e-08
0.1296	1.33852e-08
0.1296	1.33856e-08
0.1296	1.3386e-08
0.1296	1.33864e-08
0.1248	1.33868e-08
0.1248	1.33872e-08
0.1248	1.33876e-08
0.1248	1.3388e-08
0.1248	1.33884e-08
0.1248	1.33888e-08
0.1248	1.3389200000000001e-08
0.1248	1.3389600000000001e-08
0.1248	1.3390000000000001e-08
0.1248	1.33904e-08
0.12	1.33908e-08
0.12	1.33912e-08
0.12	1.33916e-08
0.12	1.3392e-08
0.12	1.33924e-08
0.12	1.33928e-08
0.12	1.33932e-08
0.12	1.33936e-08
0.12	1.3394e-08
0.1248	1.33944e-08
0.1248	1.3394800000000001e-08
0.1248	1.3395200000000001e-08
0.1248	1.3395600000000001e-08
0.1248	1.3396e-08
0.1248	1.33964e-08
0.1248	1.33968e-08
0.1248	1.33972e-08
0.1248	1.33976e-08
0.1296	1.3398e-08
0.1296	1.33984e-08
0.1296	1.33988e-08
0.1296	1.33992e-08
0.1296	1.33996e-08
0.1296	1.3400000000000001e-08
0.1344	1.3400400000000001e-08
0.1344	1.3400800000000001e-08
0.1344	1.34012e-08
0.1344	1.34016e-08
0.1344	1.3402e-08
0.1344	1.34024e-08
0.1344	1.34028e-08
0.1392	1.34032e-08
0.1392	1.34036e-08
0.1392	1.3404e-08
0.1392	1.34044e-08
0.1392	1.34048e-08
0.1392	1.34052e-08
0.1392	1.3405600000000001e-08
0.1392	1.3406000000000001e-08
0.1392	1.3406400000000001e-08
0.1392	1.34068e-08
0.144	1.34072e-08
0.144	1.34076e-08
0.144	1.3408e-08
0.144	1.34084e-08
0.144	1.34088e-08
0.144	1.34092e-08
0.144	1.34096e-08
0.144	1.341e-08
0.144	1.34104e-08
0.1392	1.3410800000000001e-08
0.1392	1.3411200000000001e-08
0.1392	1.3411600000000001e-08
0.1392	1.3412e-08
0.1392	1.34124e-08
0.1392	1.34128e-08
0.1392	1.34132e-08
0.1392	1.34136e-08
0.1344	1.3414e-08
0.1344	1.34144e-08
0.1344	1.34148e-08
0.1344	1.34152e-08
0.1344	1.34156e-08
0.1344	1.3416e-08
0.1296	1.3416400000000001e-08
0.1296	1.3416800000000001e-08
0.1296	1.3417200000000001e-08
0.1296	1.34176e-08
0.1296	1.3418e-08
0.1248	1.34184e-08
0.1248	1.34188e-08
0.1248	1.34192e-08
0.1248	1.34196e-08
0.1248	1.342e-08
0.1248	1.34204e-08
0.12	1.34208e-08
